transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Age_Group,detail_cust_title,rank
18638,64,2942,2017-12-17,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,217.51,Garner,Arnolds,Male,10,1970-07-15,Software Engineer III,Missing,High Net Worth,N,No,10.0,50,9,8,3872.2299999999996,4,4,3,443,Platinum,60,Very Loyal,2
7990,98,2293,2017-01-18,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,143.36,Engracia,Newcom,Female,70,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0,63,85,5,1410.5300000000004,2,2,1,221,Silver,70,High Risk Customer,8
16017,16,2293,2017-06-04,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000014,Engracia,Newcom,Female,70,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0,63,85,5,1410.5300000000004,2,2,1,221,Silver,70,High Risk Customer,8
17008,5,2293,2017-10-01,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93,Engracia,Newcom,Female,70,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0,63,85,5,1410.5300000000004,2,2,1,221,Silver,70,High Risk Customer,8
17379,82,2293,2017-05-14,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,459.46000000000015,Engracia,Newcom,Female,70,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0,63,85,5,1410.5300000000004,2,2,1,221,Silver,70,High Risk Customer,8
18269,11,2293,2017-10-06,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97,Engracia,Newcom,Female,70,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0,63,85,5,1410.5300000000004,2,2,1,221,Silver,70,High Risk Customer,8
8023,91,2496,2017-06-17,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,38002.0,25.08999999999999,Lew,Wittleton,Male,29,1980-08-26,Web Developer II,Manufacturing,Mass Customer,N,Yes,21.0,40,196,5,707.5600000000002,1,2,1,121,Bronze,50,Evasive Customer,10
9667,2,2496,2017-02-25,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0,17.869999999999994,Lew,Wittleton,Male,29,1980-08-26,Web Developer II,Manufacturing,Mass Customer,N,Yes,21.0,40,196,5,707.5600000000002,1,2,1,121,Bronze,50,Evasive Customer,10
12157,13,2496,2017-06-08,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693.0,574.6200000000001,Lew,Wittleton,Male,29,1980-08-26,Web Developer II,Manufacturing,Mass Customer,N,Yes,21.0,40,196,5,707.5600000000002,1,2,1,121,Bronze,50,Evasive Customer,10
12364,23,2496,2017-04-21,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,75.75,Lew,Wittleton,Male,29,1980-08-26,Web Developer II,Manufacturing,Mass Customer,N,Yes,21.0,40,196,5,707.5600000000002,1,2,1,121,Bronze,50,Evasive Customer,10
19869,61,2496,2017-03-23,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,40410.0,14.229999999999995,Lew,Wittleton,Male,29,1980-08-26,Web Developer II,Manufacturing,Mass Customer,N,Yes,21.0,40,196,5,707.5600000000002,1,2,1,121,Bronze,50,Evasive Customer,10
8042,56,1010,2017-05-28,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,45.96000000000001,Leighton,Ebbles,Male,24,1963-01-26,Nurse,Financial Services,Affluent Customer,N,No,17.0,58,126,3,386.36,1,1,1,111,Bronze,60,Lost Customer,11
11110,30,1010,2017-04-30,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27,Leighton,Ebbles,Male,24,1963-01-26,Nurse,Financial Services,Affluent Customer,N,No,17.0,58,126,3,386.36,1,1,1,111,Bronze,60,Lost Customer,11
13755,95,1010,2017-08-26,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,41.13,Leighton,Ebbles,Male,24,1963-01-26,Nurse,Financial Services,Affluent Customer,N,No,17.0,58,126,3,386.36,1,1,1,111,Bronze,60,Lost Customer,11
8048,29,1226,2017-10-08,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888.0,135.84999999999997,Constantia,Sirr,Female,32,1981-03-16,Director of Sales,Health,Mass Customer,N,Yes,13.0,40,24,5,937.4400000000004,3,2,1,321,Gold,50,Late Bloomer,6
8497,16,1226,2017-12-06,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40303.0,182.81000000000014,Constantia,Sirr,Female,32,1981-03-16,Director of Sales,Health,Mass Customer,N,Yes,13.0,40,24,5,937.4400000000004,3,2,1,321,Gold,50,Late Bloomer,6
10696,28,1226,2017-09-19,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37698.0,133.7800000000002,Constantia,Sirr,Female,32,1981-03-16,Director of Sales,Health,Mass Customer,N,Yes,13.0,40,24,5,937.4400000000004,3,2,1,321,Gold,50,Late Bloomer,6
15888,9,1226,2017-06-25,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560.0,75.13999999999999,Constantia,Sirr,Female,32,1981-03-16,Director of Sales,Health,Mass Customer,N,Yes,13.0,40,24,5,937.4400000000004,3,2,1,321,Gold,50,Late Bloomer,6
17871,17,1226,2017-07-31,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,42404.0,409.8600000000001,Constantia,Sirr,Female,32,1981-03-16,Director of Sales,Health,Mass Customer,N,Yes,13.0,40,24,5,937.4400000000004,3,2,1,321,Gold,50,Late Bloomer,6
8065,55,70,2017-07-13,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1295.43,Foster,Vannoort,Male,78,1993-02-27,Paralegal,Financial Services,Affluent Customer,N,No,8.0,28,4,5,2736.8999999999996,4,2,2,422,Platinum,30,Becoming Loyal,3
10118,99,70,2017-02-02,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993,Foster,Vannoort,Male,78,1993-02-27,Paralegal,Financial Services,Affluent Customer,N,No,8.0,28,4,5,2736.8999999999996,4,2,2,422,Platinum,30,Becoming Loyal,3
11207,93,70,2017-12-26,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,834.9399999999998,Foster,Vannoort,Male,78,1993-02-27,Paralegal,Financial Services,Affluent Customer,N,No,8.0,28,4,5,2736.8999999999996,4,2,2,422,Platinum,30,Becoming Loyal,3
11991,29,70,2017-07-19,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,135.84999999999997,Foster,Vannoort,Male,78,1993-02-27,Paralegal,Financial Services,Affluent Customer,N,No,8.0,28,4,5,2736.8999999999996,4,2,2,422,Platinum,30,Becoming Loyal,3
12449,61,70,2017-12-10,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999995,Foster,Vannoort,Male,78,1993-02-27,Paralegal,Financial Services,Affluent Customer,N,No,8.0,28,4,5,2736.8999999999996,4,2,2,422,Platinum,30,Becoming Loyal,3
8067,99,88,2017-06-15,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,189.28,Malynda,Tumber,Female,41,1966-02-03,Help Desk Operator,Property,High Net Worth,N,Yes,7.0,55,74,6,2534.33,2,2,2,222,Silver,60,High Risk Customer,8
8388,86,88,2017-09-12,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40336.0,309.80999999999995,Malynda,Tumber,Female,41,1966-02-03,Help Desk Operator,Property,High Net Worth,N,Yes,7.0,55,74,6,2534.33,2,2,2,222,Silver,60,High Risk Customer,8
8672,32,88,2017-10-17,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,36145.0,471.6,Malynda,Tumber,Female,41,1966-02-03,Help Desk Operator,Property,High Net Worth,N,Yes,7.0,55,74,6,2534.33,2,2,2,222,Silver,60,High Risk Customer,8
9143,46,88,2017-08-06,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Malynda,Tumber,Female,41,1966-02-03,Help Desk Operator,Property,High Net Worth,N,Yes,7.0,55,74,6,2534.33,2,2,2,222,Silver,60,High Risk Customer,8
15052,0,88,2017-03-12,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,34143.0,14.229999999999995,Malynda,Tumber,Female,41,1966-02-03,Help Desk Operator,Property,High Net Worth,N,Yes,7.0,55,74,6,2534.33,2,2,2,222,Silver,60,High Risk Customer,8
15779,0,88,2017-07-12,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,34115.0,4.8,Malynda,Tumber,Female,41,1966-02-03,Help Desk Operator,Property,High Net Worth,N,Yes,7.0,55,74,6,2534.33,2,2,2,222,Silver,60,High Risk Customer,8
8075,29,2704,2017-04-04,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,34527.0,135.84999999999997,Orlando,Gniewosz,Male,6,1999-02-08,Account Representative IV,Retail,Affluent Customer,N,Yes,3.0,22,235,3,513.5799999999999,1,1,1,111,Bronze,30,Lost Customer,11
9684,62,2704,2017-01-30,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,41047.0,179.44,Orlando,Gniewosz,Male,6,1999-02-08,Account Representative IV,Retail,Affluent Customer,N,Yes,3.0,22,235,3,513.5799999999999,1,1,1,111,Bronze,30,Lost Customer,11
12795,70,2704,2017-05-09,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36668.0,198.29,Orlando,Gniewosz,Male,6,1999-02-08,Account Representative IV,Retail,Affluent Customer,N,Yes,3.0,22,235,3,513.5799999999999,1,1,1,111,Bronze,30,Lost Customer,11
8081,50,2180,2017-06-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,36361.0,431.33,Urbanus,Trevaskus,Male,98,1960-01-11,Chief Design Engineer,Missing,High Net Worth,N,Yes,13.0,61,80,5,3527.7800000000007,2,2,3,223,Silver,70,High Risk Customer,8
12161,88,2180,2017-06-03,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345.0,182.81000000000014,Urbanus,Trevaskus,Male,98,1960-01-11,Chief Design Engineer,Missing,High Net Worth,N,Yes,13.0,61,80,5,3527.7800000000007,2,2,3,223,Silver,70,High Risk Customer,8
13083,87,2180,2017-01-11,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996.0,1592.19,Urbanus,Trevaskus,Male,98,1960-01-11,Chief Design Engineer,Missing,High Net Worth,N,Yes,13.0,61,80,5,3527.7800000000007,2,2,3,223,Silver,70,High Risk Customer,8
13209,0,2180,2017-03-15,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701.0,91.15,Urbanus,Trevaskus,Male,98,1960-01-11,Chief Design Engineer,Missing,High Net Worth,N,Yes,13.0,61,80,5,3527.7800000000007,2,2,3,223,Silver,70,High Risk Customer,8
18810,63,2180,2017-10-11,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,37698.0,1230.3000000000004,Urbanus,Trevaskus,Male,98,1960-01-11,Chief Design Engineer,Missing,High Net Worth,N,Yes,13.0,61,80,5,3527.7800000000007,2,2,3,223,Silver,70,High Risk Customer,8
8098,99,3445,2017-02-05,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364.0,456.44999999999993,Craggy,None,Male,62,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0,54,14,6,3864.46,4,2,3,423,Platinum,60,Becoming Loyal,3
8246,33,3445,2017-02-17,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698.0,144.26,Craggy,None,Male,62,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0,54,14,6,3864.46,4,2,3,423,Platinum,60,Becoming Loyal,3
10687,33,3445,2017-12-16,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336.0,144.26,Craggy,None,Male,62,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0,54,14,6,3864.46,4,2,3,423,Platinum,60,Becoming Loyal,3
11818,15,3445,2017-09-02,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880.0,209.84000000000003,Craggy,None,Male,62,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0,54,14,6,3864.46,4,2,3,423,Platinum,60,Becoming Loyal,3
14954,57,3445,2017-05-13,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0,1630.25,Craggy,None,Male,62,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0,54,14,6,3864.46,4,2,3,423,Platinum,60,Becoming Loyal,3
18600,54,3445,2017-01-31,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,40779.0,1279.4,Craggy,None,Male,62,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0,54,14,6,3864.46,4,2,3,423,Platinum,60,Becoming Loyal,3
8112,0,1338,2017-01-20,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997,Giuseppe,Tezure,Male,53,1980-11-24,Product Engineer,Missing,High Net Worth,N,No,14.0,40,231,2,234.35999999999996,1,1,1,111,Bronze,50,Lost Customer,11
15333,7,1338,2017-05-13,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,144.26,Giuseppe,Tezure,Male,53,1980-11-24,Product Engineer,Missing,High Net Worth,N,No,14.0,40,231,2,234.35999999999996,1,1,1,111,Bronze,50,Lost Customer,11
8123,89,206,2017-10-05,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42458.0,1305.25,Mari,Chevolleau,Female,98,1954-07-19,Statistician I,Missing,Mass Customer,N,Yes,14.0,66,77,4,3816.6499999999996,2,1,3,213,Silver,70,High Risk Customer,8
13662,94,206,2017-09-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,37874.0,641.64,Mari,Chevolleau,Female,98,1954-07-19,Statistician I,Missing,Mass Customer,N,Yes,14.0,66,77,4,3816.6499999999996,2,1,3,213,Silver,70,High Risk Customer,8
15881,67,206,2017-05-15,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999995,Mari,Chevolleau,Female,98,1954-07-19,Statistician I,Missing,Mass Customer,N,Yes,14.0,66,77,4,3816.6499999999996,2,1,3,213,Silver,70,High Risk Customer,8
16434,3,206,2017-10-14,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999995,Mari,Chevolleau,Female,98,1954-07-19,Statistician I,Missing,Mass Customer,N,Yes,14.0,66,77,4,3816.6499999999996,2,1,3,213,Silver,70,High Risk Customer,8
8152,14,3300,2017-12-09,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995,Quintus,Gouldthorpe,Male,47,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14.0,59,15,6,3936.4400000000005,4,2,3,423,Platinum,60,Becoming Loyal,3
8414,39,3300,2017-06-11,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1230.27,Quintus,Gouldthorpe,Male,47,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14.0,59,15,6,3936.4400000000005,4,2,3,423,Platinum,60,Becoming Loyal,3
9323,30,3300,2017-12-11,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27,Quintus,Gouldthorpe,Male,47,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14.0,59,15,6,3936.4400000000005,4,2,3,423,Platinum,60,Becoming Loyal,3
12454,99,3300,2017-12-15,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993,Quintus,Gouldthorpe,Male,47,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14.0,59,15,6,3936.4400000000005,4,2,3,423,Platinum,60,Becoming Loyal,3
14678,55,3300,2017-10-21,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1295.43,Quintus,Gouldthorpe,Male,47,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14.0,59,15,6,3936.4400000000005,4,2,3,423,Platinum,60,Becoming Loyal,3
17010,43,3300,2017-07-09,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47,Quintus,Gouldthorpe,Male,47,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14.0,59,15,6,3936.4400000000005,4,2,3,423,Platinum,60,Becoming Loyal,3
8162,80,265,2017-09-23,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38647.0,872.8900000000001,Pennie,Stoile,Male,74,1965-10-05,Sales Representative,Retail,High Net Worth,N,Yes,18.0,55,79,4,2692.9100000000008,2,1,2,212,Silver,60,High Risk Customer,8
12086,34,265,2017-01-20,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000004,Pennie,Stoile,Male,74,1965-10-05,Sales Representative,Retail,High Net Worth,N,Yes,18.0,55,79,4,2692.9100000000008,2,1,2,212,Silver,60,High Risk Customer,8
15656,82,265,2017-10-12,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34,Pennie,Stoile,Male,74,1965-10-05,Sales Representative,Retail,High Net Worth,N,Yes,18.0,55,79,4,2692.9100000000008,2,1,2,212,Silver,60,High Risk Customer,8
17908,0,265,2017-07-22,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,33364.0,41.13,Pennie,Stoile,Male,74,1965-10-05,Sales Representative,Retail,High Net Worth,N,Yes,18.0,55,79,4,2692.9100000000008,2,1,2,212,Silver,60,High Risk Customer,8
8184,87,3098,2017-01-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6,Tiff,Ovett,Female,77,1980-07-15,Dental Hygienist,Health,Mass Customer,N,No,12.0,40,38,4,2968.25,3,1,3,313,Gold,50,Late Bloomer,6
15989,49,3098,2017-07-03,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,133.38,Tiff,Ovett,Female,77,1980-07-15,Dental Hygienist,Health,Mass Customer,N,No,12.0,40,38,4,2968.25,3,1,3,313,Gold,50,Late Bloomer,6
18237,38,3098,2017-02-21,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02,Tiff,Ovett,Female,77,1980-07-15,Dental Hygienist,Health,Mass Customer,N,No,12.0,40,38,4,2968.25,3,1,3,313,Gold,50,Late Bloomer,6
19294,73,3098,2017-11-22,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,1612.25,Tiff,Ovett,Female,77,1980-07-15,Dental Hygienist,Health,Mass Customer,N,No,12.0,40,38,4,2968.25,3,1,3,313,Gold,50,Late Bloomer,6
8189,31,603,2017-02-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,57.72999999999999,Alidia,Durrett,Female,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,N,No,11.0,34,49,7,3148.1000000000004,2,3,3,233,Silver,40,Loosing Customer,7
8518,38,603,2017-02-12,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02,Alidia,Durrett,Female,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,N,No,11.0,34,49,7,3148.1000000000004,2,3,3,233,Silver,40,Loosing Customer,7
10160,35,603,2017-06-23,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,903.11,Alidia,Durrett,Female,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,N,No,11.0,34,49,7,3148.1000000000004,2,3,3,233,Silver,40,Loosing Customer,7
10442,42,603,2017-04-13,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.09999999999994,Alidia,Durrett,Female,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,N,No,11.0,34,49,7,3148.1000000000004,2,3,3,233,Silver,40,Loosing Customer,7
10760,8,603,2017-02-20,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,187.38999999999987,Alidia,Durrett,Female,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,N,No,11.0,34,49,7,3148.1000000000004,2,3,3,233,Silver,40,Loosing Customer,7
12865,85,603,2017-09-29,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,547.28,Alidia,Durrett,Female,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,N,No,11.0,34,49,7,3148.1000000000004,2,3,3,233,Silver,40,Loosing Customer,7
18640,43,603,2017-11-11,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47,Alidia,Durrett,Female,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,N,No,11.0,34,49,7,3148.1000000000004,2,3,3,233,Silver,40,Loosing Customer,7
8198,10,107,2017-10-10,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586.0,1103.43,Pris,Stallebrass,Female,97,1990-07-01,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,9.0,30,81,4,2343.9700000000003,2,1,2,212,Silver,40,High Risk Customer,8
16587,10,107,2017-04-13,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,35378.0,1103.43,Pris,Stallebrass,Female,97,1990-07-01,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,9.0,30,81,4,2343.9700000000003,2,1,2,212,Silver,40,High Risk Customer,8
18332,6,107,2017-05-28,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38258.0,91.15,Pris,Stallebrass,Female,97,1990-07-01,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,9.0,30,81,4,2343.9700000000003,2,1,2,212,Silver,40,High Risk Customer,8
19013,56,107,2017-01-30,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,45.96000000000001,Pris,Stallebrass,Female,97,1990-07-01,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,9.0,30,81,4,2343.9700000000003,2,1,2,212,Silver,40,High Risk Customer,8
8212,22,642,2017-08-01,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000005,Les,Mines,Male,9,1972-12-19,Automation Specialist IV,Property,Mass Customer,N,No,12.0,48,24,7,2724.29,3,3,2,332,Gold,50,Potential Customer,5
8643,51,642,2017-03-26,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Les,Mines,Male,9,1972-12-19,Automation Specialist IV,Property,Mass Customer,N,No,12.0,48,24,7,2724.29,3,3,2,332,Gold,50,Potential Customer,5
9539,98,642,2017-07-11,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,143.36,Les,Mines,Male,9,1972-12-19,Automation Specialist IV,Property,Mass Customer,N,No,12.0,48,24,7,2724.29,3,3,2,332,Gold,50,Potential Customer,5
12402,50,642,2017-01-14,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,43.97,Les,Mines,Male,9,1972-12-19,Automation Specialist IV,Property,Mass Customer,N,No,12.0,48,24,7,2724.29,3,3,2,332,Gold,50,Potential Customer,5
17032,9,642,2017-05-27,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,75.13999999999999,Les,Mines,Male,9,1972-12-19,Automation Specialist IV,Property,Mass Customer,N,No,12.0,48,24,7,2724.29,3,3,2,332,Gold,50,Potential Customer,5
17336,61,642,2017-12-06,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999995,Les,Mines,Male,9,1972-12-19,Automation Specialist IV,Property,Mass Customer,N,No,12.0,48,24,7,2724.29,3,3,2,332,Gold,50,Potential Customer,5
17839,57,642,2017-01-01,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,1630.25,Les,Mines,Male,9,1972-12-19,Automation Specialist IV,Property,Mass Customer,N,No,12.0,48,24,7,2724.29,3,3,2,332,Gold,50,Potential Customer,5
8219,65,1705,2017-11-23,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40410.0,1028.76,Nelle,Haworth,Female,1,1979-08-14,Research Associate,Financial Services,Mass Customer,N,Yes,9.0,41,15,4,2109.79,4,1,2,412,Platinum,50,Recent Customer,4
9652,58,1705,2017-03-26,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42172.0,771.12,Nelle,Haworth,Female,1,1979-08-14,Research Associate,Financial Services,Mass Customer,N,Yes,9.0,41,15,4,2109.79,4,1,2,412,Platinum,50,Recent Customer,4
13912,27,1705,2017-09-18,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,39031.0,110.80999999999996,Nelle,Haworth,Female,1,1979-08-14,Research Associate,Financial Services,Mass Customer,N,Yes,9.0,41,15,4,2109.79,4,1,2,412,Platinum,50,Recent Customer,4
15072,42,1705,2017-12-15,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.09999999999994,Nelle,Haworth,Female,1,1979-08-14,Research Associate,Financial Services,Mass Customer,N,Yes,9.0,41,15,4,2109.79,4,1,2,412,Platinum,50,Recent Customer,4
8231,70,2862,2017-08-03,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,198.29,Normand,Pattillo,Male,46,1987-12-23,Cost Accountant,Financial Services,Mass Customer,N,No,10.0,33,14,5,1870.13,4,2,2,422,Platinum,40,Becoming Loyal,3
8572,49,2862,2017-05-13,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,133.38,Normand,Pattillo,Male,46,1987-12-23,Cost Accountant,Financial Services,Mass Customer,N,No,10.0,33,14,5,1870.13,4,2,2,422,Platinum,40,Becoming Loyal,3
11812,38,2862,2017-01-03,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02,Normand,Pattillo,Male,46,1987-12-23,Cost Accountant,Financial Services,Mass Customer,N,No,10.0,33,14,5,1870.13,4,2,2,422,Platinum,40,Becoming Loyal,3
15533,59,2862,2017-12-16,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999,Normand,Pattillo,Male,46,1987-12-23,Cost Accountant,Financial Services,Mass Customer,N,No,10.0,33,14,5,1870.13,4,2,2,422,Platinum,40,Becoming Loyal,3
16903,82,2862,2017-06-27,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,459.46000000000015,Normand,Pattillo,Male,46,1987-12-23,Cost Accountant,Financial Services,Mass Customer,N,No,10.0,33,14,5,1870.13,4,2,2,422,Platinum,40,Becoming Loyal,3
8253,94,1751,2017-10-09,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,641.64,Sara-ann,Haddick,Female,49,1969-03-23,Missing,Health,Mass Customer,N,No,4.0,52,12,4,1714.8399999999997,4,1,1,411,Gold,60,Recent Customer,4
10997,67,1751,2017-12-18,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999995,Sara-ann,Haddick,Female,49,1969-03-23,Missing,Health,Mass Customer,N,No,4.0,52,12,4,1714.8399999999997,4,1,1,411,Gold,60,Recent Customer,4
